"propertyLocation_id","props.bedrooms","props.bathrooms","props.price","props.variableData","props.zestimate","props.rentestimate","props.livingArea","props.lotAreaValue","propertyType_id","propertyUnit_id"
7558,4,"2",460000,"Sold 06/01/2022",460300,1991,1720,"0.31",1,1
7559,5,"5",810000,"Sold 06/01/2022",810600,3960,3560,"6926.04",1,2
7560,3,"2",320000,"Sold 05/31/2022",320300,1822,1366,"0.6",1,1
7561,5,"4",801000,"Sold 05/31/2022",801700,3917,3543,"0.56",1,1
7562,3,"2",467000,"Sold 05/31/2022",467400,1849,1291,"7840.8",1,2
7563,4,"3",510000,"Sold 05/31/2022",510400,2194,1720,"6969.6",1,2
7564,4,"3",551000,"Sold 05/31/2022",551400,2762,2345,"10018.8",1,2
7565,5,"4",661000,"Sold 05/31/2022",661500,3232,3290,"9713.88",1,2
7566,4,"4",765000,"Sold 05/31/2022",765600,3741,3055,"9147.6",1,2
7567,3,"2",431500,"Sold 05/27/2022",432200,1990,1400,"7840.8",1,2
7568,3,"1",290000,"Sold 05/27/2022",347400,1700,1189,"0.466988062",1,1
7569,4,"2",487000,"Sold 05/27/2022",487700,1900,1692,"0.281",1,1
7570,3,"3",432000,"Sold 05/27/2022",432600,1994,1615,"4356",1,2
7571,3,"3",380000,"Sold 05/26/2022",380600,1995,1661,"3049.2",1,2
7572,3,"3",443000,"Sold 05/25/2022",443700,2011,1396,"9931.68",1,2
7573,4,"3",550000,"Sold 05/25/2022",550900,2199,1992,"0.263",1,1
7574,4,"3",571500,"Sold 05/25/2022",572400,2424,2726,"0.475987144",1,1
7575,3,"1",290100,"Sold 05/24/2022",275700,1704,1006,"0.27",1,1
7576,4,"2",380000,"Sold 05/24/2022",380700,2050,1475,"6926.04",1,2
7577,3,"2",418000,"Sold 05/24/2022",418700,2058,1868,"0.43",1,1
7578,3,"3",510000,"Sold 05/23/2022",511000,2123,1532,"0.335",1,1
7579,3,"2",60000,"Sold 05/23/2022",333200,1700,1224,"0.38",1,1
7580,3,"2",485000,"Sold 05/23/2022",485900,2199,1899,"10454.4",1,2
7581,4,"3",647500,"Sold 05/20/2022",649000,3177,2484,"0.32",1,1
7582,3,"2.5",207000,"Sold 05/20/2022",207500,2019,1470,"0.497979798",1,1
7583,3,"3",450000,"Sold 05/20/2022",450900,2094,1762,"0.44",1,1
7584,3,"2",275000,"Sold 05/19/2022",275700,2276,1959,"0.389990817",1,1
7585,3,"2",566500,"Sold 05/19/2022",567900,2250,2000,"6359.76",1,2
7586,4,"3",430000,"Sold 05/18/2022",431100,2400,2208,"0.39",1,1
7587,3,"2",436000,"Sold 05/18/2022",437100,2039,1474,"10585.08",1,2
7588,3,"2.5",376000,"Sold 05/18/2022",377000,2299,2198,"9060",1,2
7589,5,"5",655000,"Sold 05/18/2022",656700,3216,3639,"0.46",1,1
7590,5,"4",745000,"Sold 05/18/2022",746900,3657,3020,"7535.88",1,2
7591,4,"4",799900,"Sold 05/18/2022",802100,3927,2808,"4791.6",1,2
7592,4,"3",500000,"Sold 05/17/2022",501300,2129,1861,"8276.4",1,2
7593,3,"3",460000,"Sold 05/17/2022",461200,2175,1627,"6534",1,2
7594,4,"3",560000,"Sold 05/17/2022",561500,2299,1963,"8624.88",1,2
7595,3,"3",667500,"Sold 05/17/2022",669300,3278,2415,"0.269",1,1
7596,3,"3",500000,"Sold 05/17/2022",501400,2250,2232,"4356",1,2
7597,4,"4",594500,"Sold 05/17/2022",596100,2999,3900,"0.485996327",1,1
7598,3,"3",405000,"Sold 05/16/2022",406200,2085,1483,"8537",1,2
7599,3,"2",428000,"Sold 05/16/2022",429200,1844,1388,"0.33",1,1
7600,3,"2",495000,"Sold 05/16/2022",496400,2027,1821,"8276.4",1,2
7601,3,"3",656000,"Sold 05/16/2022",657900,3223,2368,"0.33",1,1
7602,3,"3",476000,"Sold 05/13/2022",477400,2226,1778,"0.4",1,1
7603,3,"2",435000,"Sold 05/13/2022",436900,1950,1645,"8712",1,2
7604,3,"3",419500,"Sold 05/12/2022",420900,2085,1794,"9147.6",1,2
7605,4,"3",735000,"Sold 05/12/2022",737500,3615,2922,"0.31",1,1
7606,3,"3",426000,"Sold 05/12/2022",427400,2118,1749,"10193.04",1,2
7607,3,"3",525000,"Sold 05/12/2022",526500,2129,1648,"6969.6",1,2
7608,3,"3",418000,"Sold 05/12/2022",416800,2194,1744,"0.37",1,1
7609,3,"2",350000,"Sold 05/11/2022",351200,1749,1236,"0.35",1,1
7610,3,"2",505000,"Sold 05/11/2022",506800,1900,1337,"0.282",1,1
7611,3,"2",382500,"Sold 05/11/2022",383800,2021,1684,"0.34",1,1
7612,3,"2",451000,"Sold 05/11/2022",452600,2149,1505,"6577.56",1,2
7613,3,"2",316000,"Sold 05/10/2022",317200,1674,1258,"8712",1,2
7614,3,"3",415000,"Sold 05/10/2022",406200,2149,1468,"7840.8",1,2
7615,3,"3",472000,"Sold 05/10/2022",473700,2199,1684,"6969.6",1,2
7616,4,"3",705000,"Sold 05/10/2022",707600,3470,2985,"6098.4",1,2
7617,4,"3",585000,"Sold 05/09/2022",587200,2507,2169,"0.347",1,1
7618,3,"2",461000,"Sold 05/09/2022",462800,1926,1480,"0.96",1,1
7619,3,"2",291000,"Sold 05/09/2022",292100,1645,1105,"7405.2",1,2
7620,3,"3",350000,"Sold 05/09/2022",351300,1994,1557,"6534",1,2
7621,3,"3",475000,"Sold 05/09/2022",476800,2194,1777,"8276.4",1,2
7622,4,"3",610000,"Sold 05/09/2022",612300,2333,2078,"8276.4",1,2
7623,5,"5",901000,"Sold 05/09/2022",967000,4214,3524,"0.59",1,1
7624,4,"3",505000,"Sold 05/06/2022",507100,2327,2026,"0.255",1,1
7625,4,"2",450000,"Sold 05/06/2022",451900,2250,2040,"0.46",1,1
7626,4,"3",425000,"Sold 05/06/2022",426800,2056,1910,"0.346992654",1,1
7627,3,"3",435000,"Sold 05/06/2022",436800,1975,1757,"4356",1,2
7628,3,"3",515000,"Sold 05/05/2022",517200,2279,1953,"0.322",1,1
7629,4,"4",580000,"Sold 05/05/2022",582500,2900,2835,"0.3",1,1
7630,3,"1",315000,"Sold 05/05/2022",316400,1748,1741,"0.521",1,1
7631,3,"2",502000,"Sold 05/04/2022",504200,2085,1552,"7840.8",1,2
7632,4,"3",305000,"Sold 05/04/2022",424901,1900,2105,"0.27",1,1
7633,3,"3",485000,"Sold 05/03/2022",487200,2020,1517,"10193.04",1,2
7634,3,"3",480000,"Sold 05/03/2022",482200,2114,1633,"6316.2",1,2
7635,3,"2",410000,"Sold 05/03/2022",411900,1926,1551,"0.46",1,1
7636,3,"3",491000,"Sold 05/03/2022",493300,2149,1640,"6534",1,2
7637,3,"3",475000,"Sold 05/02/2022",477300,2199,1722,"6098.4",1,2
7638,3,"3",384000,"Sold 05/02/2022",385800,2149,1739,"8712",1,2
7639,5,"4",761875,"Sold 05/02/2022",765600,3759,3632,"10193.04",1,2
7640,5,"3",400000,"Sold 05/02/2022",449000,2450,2415,"0.359986226",1,1
7641,3,"3",629000,"Sold 05/02/2022",632000,3103,2276,"0.25",1,1
7642,3,"2.5",398000,"Sold 04/29/2022",400100,2094,1534,"0.313980716",1,1
7643,3,"3",632000,"Sold 04/29/2022",635400,3122,2152,"0.28",1,1
7644,4,"4",700000,"Sold 04/29/2022",703700,3457,2876,"0.53",1,1
7645,4,"4",530000,"Sold 04/29/2022",532800,2562,2644,"0.258",1,1
7646,4,"3",660000,"Sold 04/29/2022",663500,3260,2808,"6621.12",1,2
7647,5,"3",818000,"Sold 04/29/2022",822400,4040,3067,"9626.76",1,2
7648,5,"3",607500,"Sold 04/29/2022",610700,2995,3000,"0.475987144",1,1
7649,3,"2",346000,"Sold 04/28/2022",347900,1800,1222,"0.36",1,1
7650,3,"3",500000,"Sold 04/28/2022",502800,2199,1933,"9060.48",1,2
7651,5,"3",495000,"Sold 04/28/2022",497800,2995,3144,"4356",1,2
7652,5,"3",650000,"Sold 04/27/2022",653800,3213,2581,"0.3",1,1
7653,5,"4",590000,"Sold 04/27/2022",593400,3200,3202,"0.307988981",1,1
7654,3,"2",310000,"Sold 04/27/2022",311800,1714,1064,"9365.4",1,2
7655,3,"3",381000,"Sold 04/27/2022",383200,2094,1670,"6098.4",1,2
7656,3,"3",482000,"Sold 04/26/2022",484900,1999,1468,"8973.36",1,2
7657,3,"3",650500,"Sold 04/26/2022",654400,3217,2763,"8755.56",1,2
7658,3,"2",365000,"Sold 04/25/2022",367300,1994,1408,"0.27",1,1
7659,4,"3",678000,"Sold 04/25/2022",682200,3354,3234,"0.69",1,1
7660,3,"2",355000,"Sold 04/25/2022",357200,1900,1620,"0.469995409",1,1
7661,4,"4",760000,"Sold 04/25/2022",812500,3540,5000,"0.369995409",1,1
7662,3,"3",587000,"Sold 04/22/2022",591100,2595,2337,"0.34",1,1
7663,3,"3",520000,"Sold 04/22/2022",523600,2194,1648,"9583.2",1,2
7664,4,"3",510500,"Sold 04/22/2022",514000,2400,2328,"5662.8",1,2
7665,3,"1",180000,"Sold 04/21/2022",308400,1700,1270,"1",1,1
7666,3,"3",450000,"Sold 04/21/2022",453200,1994,1669,"4356",1,2
7667,6,"8",2365000,"Sold 04/21/2022",2533200,11035,8319,"1.19",1,1
7668,3,"3",550000,"Sold 04/21/2022",553900,2350,2326,"6795.36",1,2
7669,3,"3",516000,"Sold 04/20/2022",519800,2294,2164,"9147.6",1,2
7670,5,"4",515000,"Sold 04/20/2022",518800,2575,2510,"0.29",1,1
7671,5,"4",651000,"Sold 04/19/2022",656000,3229,3385,"0.275",1,1
7672,3,"2",350000,"Sold 04/19/2022",352700,1879,1774,"0.3",1,1
7673,3,"3",311000,"Sold 04/19/2022",516356,2294,2202,"0.4",1,1
7674,3,"3",548000,"Sold 04/19/2022",569300,2594,2327,"5662.8",1,2
7675,4,"3",560000,"Sold 04/19/2022",564300,2774,2572,"10236.6",1,2
7676,4,"3",550000,"Sold 04/19/2022",564100,2465,2375,"0.363",1,1
7677,4,"3",560000,"Sold 04/19/2022",554100,2466,2375,"0.276",1,1
7678,5,"4",238500,"Sold 04/19/2022",895300,4284,3856,"10323",1,2
7679,3,"2.5",530500,"Sold 04/19/2022",534500,2400,2744,"0.475987144",1,1
7680,2,"2",510000,"Sold 04/18/2022",514000,2017,1518,"6751.8",1,2
7681,3,"2",285000,"Sold 04/18/2022",287200,2067,1679,"1.25",1,1
7682,4,"3",605000,"Sold 04/18/2022",609700,2850,2816,"0.28",1,1
7683,5,"4",643000,"Sold 04/18/2022",648000,3190,3600,"7927",1,2
7684,3,"2",362000,"Sold 04/14/2022",365200,1700,1077,"0.35",1,1
7685,3,"3",453000,"Sold 04/14/2022",457000,2196,1502,"6969.6",1,2
7686,4,"3",565000,"Sold 04/14/2022",569900,3200,3043,"0.29",1,1
7687,3,"2",430000,"Sold 04/14/2022",433800,1849,1503,"0.493",1,1
7688,3,"2",330000,"Sold 04/14/2022",332900,1954,1358,"0.29",1,1
7689,3,"3",615000,"Sold 04/14/2022",620400,2884,2290,"8712",1,2
7690,4,"4",640000,"Sold 04/14/2022",645600,3180,3412,"0.34",1,1
7691,3,"2",310000,"Sold 04/13/2022",312800,2047,1681,"0.5",1,1
7692,5,"4",701550,"Sold 04/12/2022",708500,3491,4016,"0.34",1,1
7693,3,"2",368500,"Sold 04/12/2022",371900,1788,1373,"0.34",1,1
7694,3,"2",308000,"Sold 04/12/2022",310800,1784,1310,"0.36",1,1
7695,4,"3",576000,"Sold 04/12/2022",581300,2736,2281,"0.28",1,1
7696,3,"2",340000,"Sold 04/11/2022",325500,1704,1138,"0.44",1,1
7697,3,"2",530000,"Sold 04/11/2022",535000,2525,2197,"0.26",1,1
7698,3,"3",426000,"Sold 04/08/2022",430300,1994,1644,"4573.8",1,2
7699,3,"2.5",487000,"Sold 04/08/2022",491900,2594,2425,"9539",1,2
7700,3,"3",430000,"Sold 04/07/2022",434500,2039,1630,"10454.4",1,2
7701,4,"3",663000,"Sold 04/07/2022",669900,3304,2916,"0.66",1,1
7702,3,"2",403500,"Sold 04/07/2022",407700,1954,1400,"0.27",1,1
7703,4,"3",551000,"Sold 04/07/2022",556700,2594,2410,"0.38",1,1
7704,4,"3",575000,"Sold 04/07/2022",581000,2488,2276,"9147.6",1,2
7705,3,"2",358000,"Sold 04/06/2022",361800,1694,1270,"10454.4",1,2
7706,4,"2",300000,"Sold 05/11/2023",303000,1500,1212,"0.252",1,1
7707,3,"3",285000,"Sold 05/11/2023",305309,1798,1468,"10018.8",1,2
7708,3,"1",240000,"Sold 05/10/2023",265001,1415,982,"8276.4",1,2
7709,4,"3",417000,"Sold 05/10/2023",381400,2045,1785,"9321.84",1,2
7710,3,"3",451000,"Sold 05/09/2023",443600,2194,2105,"5662.8",1,2
7711,3,"2",318000,"Sold 05/08/2023",323400,1749,1255,"7840.8",1,2
7712,3,"3",450000,"Sold 05/05/2023",450000,2097,1544,"6664.68",1,2
7713,3,"3",260000,"Sold 05/05/2023",265000,1696,1268,"6534",1,2
7714,3,"2",418000,"Sold 05/05/2023",418000,1875,1352,"0.46",1,1
7715,3,"3",420000,"Sold 05/03/2023",420000,2199,2452,"5052.96",1,2
7716,4,"5",764000,"Sold 05/03/2023",764000,3855,3734,"9147.6",1,2
7717,3,"3",475000,"Sold 05/03/2023",475000,2294,2027,"6534",1,2
7718,3,"2",400000,"Sold 05/02/2023",400000,1849,1416,"9975.24",1,2
7719,2,"1",149000,"Sold 05/01/2023",149500,1500,712,"10454.4",1,2
7720,3,"3",355500,"Sold 05/01/2023",356700,1895,1721,"6534",1,2
7721,3,"3",410000,"Sold 05/01/2023",411400,2162,2297,"0.27",1,1
7722,3,"2",300000,"Sold 04/28/2023",301300,1650,1425,"10018.8",1,2
7723,3,"2",314700,"Sold 04/28/2023",316100,1853,1397,"0.5",1,1
7724,3,"4",727500,"Sold 04/28/2023",730700,3668,2477,"7840.8",1,2
7725,2,"2",530870,"Sold 04/28/2023",533200,2145,1811,"7056.72",1,2
7726,3,"3",649900,"Sold 04/28/2023",652800,3237,2616,"6969.6",1,2
7727,2,"2",540000,"Sold 04/28/2023",542400,2100,1776,"6098.4",1,2
7728,3,"3",307000,"Sold 04/27/2023",308500,1856,1560,"5227.2",1,2
7729,3,"3",425000,"Sold 04/26/2023",427200,1896,1595,"0.804",1,1
7730,2,"2",405000,"Sold 04/26/2023",407100,1800,1275,"6098.4",1,2
7731,4,"2",400000,"Sold 04/25/2023",402200,1895,1546,"8712",1,2
7732,3,"2",340000,"Sold 04/25/2023",341900,2100,1773,"0.349",1,1
7733,5,"3",484000,"Sold 04/25/2023",486700,2450,2713,"7840.8",1,2
7734,4,"3",525000,"Sold 04/25/2023",527900,2400,2467,"0.34",1,1
7735,4,"3",357000,"Sold 04/24/2023",359100,2265,2314,"0.43",1,1
7736,3,"2",520000,"Sold 04/24/2023",497600,2100,1784,"2.39",1,1
7737,3,"2",288400,"Sold 04/24/2023",290200,1900,1604,"0.7",1,1
7738,3,"2",329600,"Sold 04/20/2023",332400,1800,1425,"7840.8",1,2
7739,3,"2",733000,"Sold 04/20/2023",522700,2058,2750,"4.998989899",1,1
7740,4,"2",339900,"Sold 04/20/2023",342500,1724,1248,"8276.4",1,2
7741,4,"2",315000,"Sold 04/19/2023",317400,1800,1331,"7405.2",1,2
7742,4,"3",365000,"Sold 04/18/2023",333400,2495,2644,"9147.6",1,2
7743,3,"3",392000,"Sold 04/18/2023",394800,2250,2185,"0.29",1,1
7744,3,"2",466500,"Sold 04/17/2023",470400,1927,1635,"0.47",1,1
7745,3,"3",419900,"Sold 04/17/2023",425100,2129,1902,"6098.4",1,2
7746,3,"2.5",44000,"Sold 04/17/2023",321800,1800,1506,"0.279981635",1,1
7747,3,"3",547000,"Sold 04/17/2023",551500,2100,1776,"0.564",1,1
7748,3,"3",405000,"Sold 04/17/2023",408400,2061,2003,"4356",1,2
7749,2,"2",435000,"Sold 04/15/2023",439200,1800,1124,"6098.4",1,2
7750,2,"1",214900,"Sold 04/14/2023",203400,1470,738,"6098.4",1,2
7751,2,"1",142000,"Sold 04/14/2023",143300,1495,800,"7405.2",1,2
7752,2,"1",125000,"Sold 04/14/2023",126200,1462,724,"4138.2",1,2
7753,3,"2",295000,"Sold 04/14/2023",297800,1623,1392,"5401.44",1,2
7754,3,"2",275000,"Sold 04/14/2023",277600,1794,1137,"6098.4",1,2
7755,3,"2.5",290000,"Sold 04/14/2023",292700,1987,1344,"4704",1,2
7756,2,"2",415000,"Sold 04/14/2023",418900,1884,1374,"5227.2",1,2
7757,2,"2",490000,"Sold 04/14/2023",494600,1997,1636,"4617",1,2
7758,3,"5",795000,"Sold 04/14/2023",802400,3896,3399,"7623",1,2
7759,2,"1",270000,"Sold 04/13/2023",269000,1438,896,"8886.24",1,2
7760,4,"3",562000,"Sold 04/13/2023",567500,2400,2246,"7840.8",1,2
7761,3,"3",419900,"Sold 04/13/2023",424100,2050,1910,"6098.4",1,2
7762,2,"2",410000,"Sold 04/12/2023",414100,1800,1274,"4791.6",1,2
7763,3,"2",350000,"Sold 04/11/2023",353600,1849,1345,"0.367",1,1
7764,3,"3",274999,"Sold 04/11/2023",277800,1800,1275,"10018.8",1,2
7765,3,"2",435000,"Sold 04/11/2023",439500,1999,1840,"5270.76",1,2
7766,4,"3",505000,"Sold 04/11/2023",510300,2350,2184,"5488.56",1,2
7767,3,"2",390000,"Sold 04/10/2023",404900,1884,1518,"8712",1,2
7768,3,"3",535000,"Sold 04/10/2023",540800,2955,3029,"0.313980716",1,1
7769,3,"2",277000,"Sold 04/06/2023",284500,1849,1181,"7187.4",1,2
7770,3,"2",280900,"Sold 04/06/2023",284400,1749,1572,"0.281",1,1
7771,3,"2",299000,"Sold 04/06/2023",302600,1749,1333,"0.26",1,1
7772,5,"3",466000,"Sold 04/06/2023",471700,2495,2417,"0.28",1,1
7773,4,"3",385000,"Sold 04/06/2023",389700,2250,2134,"5662.8",1,2
7774,5,"3",295000,"Sold 04/05/2023",298600,2050,1847,"0.367",1,1
7775,4,"3",460000,"Sold 04/05/2023",465900,2383,2403,"5227.2",1,2
7776,2,"2",150000,"Sold 04/04/2023",151900,1749,832,"5488",1,2
7777,3,"2",386061,"Sold 04/04/2023",391500,2094,2121,"0.46",1,1
7778,3,"2.5",125000,"Sold 04/04/2023",534100,2495,2806,"0.962993572",1,1
7779,3,"3",482500,"Sold 04/03/2023",488900,2400,2779,"10193.04",1,2
7780,3,"2",2975000,"Sold 03/31/2023",284000,1700,1152,"0.641988062",1,1
7781,3,"3",512500,"Sold 03/31/2023",519700,2580,2716,"0.35",1,1
7782,3,"3",430000,"Sold 03/31/2023",436100,2284,2244,"5488.56",1,2
7783,3,"3",540000,"Sold 03/31/2023",547600,2250,2002,"5401.44",1,2
7784,3,"2.5",395000,"Sold 03/31/2023",400600,2240,1957,"2962",1,2
7785,3,"3",400000,"Sold 03/30/2023",405700,2299,2140,"8842.68",1,2
7786,4,"2.5",350000,"Sold 03/30/2023",355000,2194,2172,"7840",1,2
7787,4,"3",615000,"Sold 03/30/2023",623800,2949,3542,"0.25",1,1
7788,3,"3",395000,"Sold 03/30/2023",400600,2054,1741,"6969.6",1,2
7789,3,"4",790000,"Sold 03/30/2023",801300,3891,3448,"8276.4",1,2
7790,3,"3",570000,"Sold 03/30/2023",578100,2495,2451,"6098.4",1,2
7791,3,"3",400000,"Sold 03/30/2023",405700,2073,1957,"4007",1,2
7792,3,"3",419990,"Sold 03/30/2023",410000,2199,1918,"4965.84",1,2
7793,3,"1.5",205000,"Sold 03/28/2023",293900,1700,1400,"0.839990817",1,1
7794,3,"2",290000,"Sold 03/28/2023",294200,1800,1663,"0.37",1,1
7795,3,"2",155000,"Sold 03/27/2023",163200,1500,966,"3702",1,2
7796,4,"3",647500,"Sold 03/27/2023",657100,3182,2728,"6229.08",1,2
7797,3,"2",460000,"Sold 03/24/2023",453500,2144,1423,"9583.2",1,2
7798,3,"2",306432,"Sold 03/24/2023",311700,1849,1514,"10018.8",1,2
7799,3,"3",315000,"Sold 03/24/2023",319800,1800,1413,"0.27",1,1
7800,3,"3",434900,"Sold 03/24/2023",441700,2375,2189,"8712",1,2
7801,4,"3",372000,"Sold 03/24/2023",377700,2170,2515,"6098.4",1,2
7802,3,"3",503000,"Sold 03/24/2023",510700,2050,1621,"0.62",1,1
7803,3,"3",420190,"Sold 03/24/2023",416300,2199,1918,"5052.96",1,2
7804,2,"1",177300,"Sold 03/23/2023",180300,1474,808,"8232.84",1,2
7805,2,"1",268000,"Sold 03/23/2023",272200,1594,1312,"0.719",1,1
7806,3,"2",300000,"Sold 03/23/2023",304700,1694,1045,"0.266",1,1
7807,5,"4",653000,"Sold 03/23/2023",663100,3219,3805,"9147.6",1,2
7808,3,"3",560000,"Sold 03/23/2023",568700,2450,2263,"7927.92",1,2
7809,3,"2",380000,"Sold 03/22/2023",386000,2045,1787,"9583.2",1,2
7810,3,"3",372000,"Sold 03/22/2023",387700,2045,1922,"0.25",1,1
7811,3,"4",708000,"Sold 03/22/2023",719100,3483,2943,"10018.8",1,2
7812,4,"3",405000,"Sold 03/22/2023",411400,2294,2338,"5532.12",1,2
7813,4,"3",455000,"Sold 03/21/2023",462200,2495,2374,"9583.2",1,2
7814,4,"3",435000,"Sold 03/21/2023",441900,2199,2526,"6534",1,2
7815,3,"3",422090,"Sold 03/21/2023",417200,2199,1918,"5270.76",1,2
7816,3,"3",560000,"Sold 03/20/2023",569000,3294,4332,"0.56",1,1
7817,3,"3",360000,"Sold 03/20/2023",365800,1949,1647,"9931.68",1,2
7818,4,"3",475000,"Sold 03/20/2023",482600,2350,2573,"6359.76",1,2
7819,4,"3",520000,"Sold 03/17/2023",528600,2450,2651,"6969.6",1,2
7820,2,"2",380625,"Sold 03/17/2023",377100,1895,1381,"4922.28",1,2
7821,3,"2",374000,"Sold 03/17/2023",380200,2050,1686,"0.267",1,1
7822,3,"2",337000,"Sold 03/16/2023",342700,2020,1688,"0.37",1,1
7823,3,"3",321000,"Sold 03/16/2023",326400,1869,1632,"6098.4",1,2
7824,3,"3",440000,"Sold 03/16/2023",447400,2398,2439,"5662.8",1,2
7825,4,"1",299000,"Sold 03/15/2023",304100,1700,1575,"8102",1,2
7826,2,"1",120000,"Sold 03/15/2023",190100,1500,784,"0.32899449",1,1
7827,3,"2",320000,"Sold 03/15/2023",325400,1642,1367,"0.53",1,1
7828,4,"3",405000,"Sold 03/15/2023",411900,2281,2116,"8145.72",1,2
7829,3,"3",410000,"Sold 03/15/2023",416900,2495,2353,"10018.8",1,2
7830,4,"3",475000,"Sold 03/15/2023",483000,2498,2906,"10367.28",1,2
7831,3,"3",375000,"Sold 03/15/2023",381400,2199,1950,"4791.6",1,2
7832,2,"1",210000,"Sold 03/14/2023",213600,1500,1034,"0.584",1,1
7833,4,"5",565000,"Sold 03/14/2023",574700,2728,2860,"0.277",1,1
7834,3,"1",420000,"Sold 03/13/2023",386700,2125,1952,"0.47",1,1
7835,3,"2",260000,"Sold 03/13/2023",264500,1440,961,"8276.4",1,2
7836,3,"1",90000,"Sold 03/13/2023",91600,1415,995,"8276",1,2
7837,3,"3",460000,"Sold 03/13/2023",468000,2294,2290,"6969.6",1,2
7838,2,"2",365390,"Sold 03/13/2023",359000,1895,1381,"4530.24",1,2
7839,3,"3",335000,"Sold 03/10/2023",341000,2045,1941,"5749.92",1,2
7840,3,"2",230000,"Sold 03/10/2023",234100,1764,1015,"0.28",1,1
7841,5,"4",670000,"Sold 03/10/2023",681900,3332,3761,"6098.4",1,2
7842,3,"3",332500,"Sold 03/09/2023",378100,1900,1200,"3920.4",1,2
7843,3,"3",332500,"Sold 03/09/2023",389600,2136,1200,"8712",1,2
7844,3,"2",260000,"Sold 03/09/2023",264700,1643,1159,"0.32",1,1
7845,2,"2",265000,"Sold 03/09/2023",269800,1927,1585,"0.392",1,1
7846,4,"3",430000,"Sold 03/09/2023",438200,2384,2264,"8015.04",1,2
7847,5,"3",445000,"Sold 03/09/2023",453000,2450,2697,"8058.6",1,2
7848,3,"3",332500,"Sold 03/09/2023",360400,2459,1170,"2613.6",1,2
7849,2,"1",255000,"Sold 03/08/2023",259600,1540,1066,"3920.4",1,2
7850,3,"2",240000,"Sold 03/08/2023",244400,1700,1358,"0.286",1,1
7851,3,"3",326000,"Sold 03/08/2023",331900,1834,1610,"0",1,2
7852,3,"3",385000,"Sold 03/08/2023",392000,2094,2235,"7405.2",1,2
7853,3,"3",499000,"Sold 03/08/2023",508100,2289,2516,"6403.32",1,2
7854,4,"3",477000,"Sold 03/08/2023",485700,2394,2593,"5227.2",1,2
7855,3,"1",306000,"Sold 03/07/2023",311600,1527,1077,"10454.4",1,2
7856,2,"1",82500,"Sold 03/06/2023",230300,1562,NULL,"8.387993572",1,1
7857,3,"3",385000,"Sold 03/06/2023",392100,2194,2016,"4399.56",1,2
7858,4,"4",495000,"Sold 03/03/2023",504400,3099,3110,"0.421",1,1
7859,4,"2",373000,"Sold 03/03/2023",379900,2065,1840,"0.26",1,1
7860,3,"2.5",325000,"Sold 03/03/2023",331200,2014,2016,"0.379981635",1,1
7861,4,"3",325000,"Sold 03/03/2023",331200,2065,1757,"0.739",1,1
7862,5,"3",585000,"Sold 03/03/2023",596200,2949,3157,"0.32",1,1
7863,3,"3",435000,"Sold 03/03/2023",443300,2389,2433,"10454.4",1,2
7864,3,"2.5",291500,"Sold 03/02/2023",376400,2025,2032,"0.425",1,1
7865,3,"2",325000,"Sold 03/02/2023",331300,1825,1397,"0.29",1,1
7866,4,"2",350000,"Sold 03/02/2023",356700,2094,1841,"0.37",1,1
7867,4,"3",355000,"Sold 03/02/2023",361800,2050,1819,"7840.8",1,2
7868,3,"3",425000,"Sold 03/02/2023",433200,2294,2101,"5488.56",1,2
7869,3,"3",399000,"Sold 03/02/2023",406600,2100,1998,"4791.6",1,2
7870,4,"3",350000,"Sold 03/01/2023",356800,2194,2112,"5227.2",1,2
7871,4,"3",510000,"Sold 03/01/2023",519900,2279,2520,"5227.2",1,2
7872,3,"3",400000,"Sold 03/01/2023",407800,2127,2013,"5227.2",1,2
7873,5,"4",725000,"Sold 03/01/2023",739100,3608,3289,"7840.8",1,2
7874,3,"2",227500,"Sold 02/28/2023",231900,1749,1150,"0.39",1,1
7875,3,"3",405000,"Sold 02/28/2023",412900,2388,2283,"0.28",1,1
7876,4,"3",470000,"Sold 02/28/2023",479200,2169,2002,"7971.48",1,2
7877,3,"3",298000,"Sold 02/28/2023",368600,2025,2068,"0.277984389",1,1
7878,3,"3",349000,"Sold 02/28/2023",355800,2094,2260,"7840.8",1,2
7879,5,"3",500000,"Sold 02/28/2023",509700,2495,2672,"8712",1,2
7880,2,"2",395000,"Sold 02/28/2023",402700,1810,1431,"5270.76",1,2
7881,3,"3",545000,"Sold 02/28/2023",555600,2394,2208,"6490.44",1,2
7882,3,"2",315000,"Sold 02/28/2023",321100,1849,1120,"0.33",1,1
7883,3,"2",263000,"Sold 02/27/2023",268100,1500,1008,"0.4",1,1
7884,3,"3",419900,"Sold 02/27/2023",428200,2294,2558,"5662.8",1,2
7885,3,"2.5",580000,"Sold 02/27/2023",591300,2127,2030,"6534",1,2
7886,2,"2",555000,"Sold 02/27/2023",565800,2250,2045,"6969.6",1,2
7887,3,"3",564000,"Sold 02/27/2023",575000,2199,2288,"5662.8",1,2
7888,3,"2.5",449500,"Sold 02/27/2023",458300,2100,2059,"0.510996327",1,1
7889,2,"2",475000,"Sold 02/24/2023",484300,1900,1530,"4922",1,2
7890,2,"2",475000,"Sold 02/24/2023",484300,2100,1798,"5401.44",1,2
7891,3,"3",700000,"Sold 02/24/2023",713700,3465,2796,"6969.6",1,2
